GeneUID	ProteinSeqLength	NoCysIUPredMeanISD	SequenceUID	Phylostratum	GeneFamilyPhylostratum	GeneFamilyNumber	Stickiness	Hubness	HydrophobicDispersionBlock6	ConglomerateFamilyDesignationIncludingDubious	ExcludedAsDubious	ExcludedAsScerevisiaeSpecific	ExcludedAsUnclassified	CarvunisConservationLevels	GenesUsedByCarvunis	Skudriavzevii	GeneFamilyPhyloTaxonomicGroup	TangoHexamerAPRNum	TangoPentamerAPRNum	WaltzHexamerAPRNum	WaltzPentamerAPRNum	TangoHexamerNumAAInAPRs	TangoPentamerNumAAInAPRs	WaltzHexamerNumAAInAPRs	WaltzPentamerNumAAInAPRs	TangoHexamerAPRDensity	TangoPentamerAPRDensity	WaltzHexamerAPRDensity	WaltzPentamerAPRDensity	TangoHexamerAAInAPRsDensity	TangoPentamerAAInAPRsDensity	WaltzHexamerAAInAPRsDensity	WaltzPentamerAAInAPRsDensity
YJR110W	688	0.2287	3598	2	2	4841	2	0	0.8665937501	A	0	0	0	10	1	0	Eukaryota	6	9	8	9	55	70	75	80	0.00886627900000	0.01322674400000	0.01177325500000	0.01322674400000	0.08066860400000	0.10247093000000	0.10973837200000	0.11700581300000
YJR111C	283	0.2174	3599	1	1	4259	0	0	0.5406265546	A	0	0	0	10	1	0	Cellular_Organisms	4	5	5	5	42	47	53	53	0.01448763200000	0.01802120100000	0.01802120100000	0.01802120100000	0.15017667800000	0.16784452200000	0.18904593600000	0.18904593600000
YJR112W	201	0.3844	3600	4	4	1233	26	4	0.7133215460	A	0	0	0	9	1	0	Fungi	1	1	0	0	7	7	0	0	0.00547263600000	0.00547263600000	0.00049751200000	0.00049751200000	0.03731343200000	0.03731343200000	0.00248756200000	0.00248756200000
YJR112W-A	109	0.0271	3601	4	4	950	0	0	0.8556519382	A	0	0	0	9	1	0	Fungi	3	3	5	5	49	49	44	44	0.02844036600000	0.02844036600000	0.04678899000000	0.04678899000000	0.45412844000000	0.45412844000000	0.40825688000000	0.40825688000000
YJR113C	247	0.3709	3602	1	1	188	3	15	0.6232823112	A	0	0	0	10	1	0	Cellular_Organisms	2	2	3	3	14	14	23	23	0.00850202400000	0.00850202400000	0.01255060700000	0.01255060700000	0.05870445300000	0.05870445300000	0.09514170000000	0.09514170000000
YJR114W	130	0.2314	3603	10	10	1271	0	0	1.0621075103	A	1	0	0	1	1	0	Saccharomyces_cerevisiae	4	4	3	3	35	35	41	41	0.03153846100000	0.03153846100000	0.02384615300000	0.02384615300000	0.27307692300000	0.27307692300000	0.31923076900000	0.31923076900000
YJR115W	169	0.3313	3604	9	9	476	7	0	0.9535493827	A	0	0	0	6	1	0	Saccharomycetaceae	0	2	3	3	0	10	27	27	0.00059171500000	0.01242603500000	0.01834319500000	0.01834319500000	0.00295857900000	0.06213017700000	0.16272189300000	0.16272189300000
YJR116W	279	0.0314	3605	2	2	4903	2	0	1.0818815407	A	0	0	0	10	1	0	Eukaryota	9	9	7	7	118	118	79	79	0.03261648700000	0.03261648700000	0.02544802800000	0.02544802800000	0.42473118200000	0.42473118200000	0.28494623600000	0.28494623600000
YJR117W	453	0.0493	3606	1	1	1957	2	1	1.2595569228	A	0	0	0	10	1	0	Cellular_Organisms	12	15	12	12	150	165	155	155	0.02671081600000	0.03333333300000	0.02671081600000	0.02671081600000	0.33222958000000	0.36534216300000	0.34326710800000	0.34326710800000
YJR118C	203	0.1966	3607	6	6	4392	2	0	1.3991646984	A	0	0	0	10	1	0	Ascomycota	6	6	7	7	63	63	89	89	0.03004926100000	0.03004926100000	0.03497536900000	0.03497536900000	0.31280788100000	0.31280788100000	0.44088669900000	0.44088669900000
YJR119C	728	0.2104	3608	2	2	3490	3	0	0.7867652045	A	0	0	0	10	1	0	Eukaryota	7	10	9	9	64	79	104	104	0.00975274700000	0.01387362600000	0.01250000000000	0.01250000000000	0.08859890100000	0.10920329600000	0.14354395600000	0.14354395600000
YJR120W	116	0.2557	3609	10	10	434	4	0	1.5643176470	A	0	1	0	4	1	0	Saccharomyces_cerevisiae	3	3	3	3	27	27	28	28	0.02672413700000	0.02672413700000	0.02672413700000	0.02672413700000	0.23706896500000	0.23706896500000	0.24568965500000	0.24568965500000
YJR121W	511	0.2690	3610	1	1	5085	5	2	0.8779024577	A	0	0	0	10	1	0	Cellular_Organisms	8	11	4	5	62	77	43	48	0.01585127200000	0.02172211300000	0.00802348300000	0.00998043000000	0.12230919700000	0.15166340500000	0.08512720100000	0.09491193700000
YJR122W	497	0.2472	3611	1	1	4802	1	0	0.7619196873	A	0	0	0	10	1	0	Cellular_Organisms	6	6	7	8	43	43	71	76	0.01227364100000	0.01227364100000	0.01428571400000	0.01629778600000	0.08752515000000	0.08752515000000	0.14386317900000	0.15392354100000
YJR123W	225	0.3344	3612	1	1	4202	2	13	0.9233240659	A	0	0	0	10	1	0	Cellular_Organisms	1	2	1	1	9	14	6	6	0.00488888800000	0.00933333300000	0.00488888800000	0.00488888800000	0.04222222200000	0.06444444400000	0.02888888800000	0.02888888800000
YJR124C	448	0.0722	3613	1	1	649	0	0	1.1535210977	A	0	0	0	9	1	0	Cellular_Organisms	18	18	11	11	212	212	106	106	0.04040178500000	0.04040178500000	0.02477678500000	0.02477678500000	0.47433035700000	0.47433035700000	0.23772321400000	0.23772321400000
YJR125C	408	0.5400	3614	2	2	5233	8	1	1.2416000310	A	0	0	0	10	1	0	Eukaryota	2	4	4	4	14	24	27	27	0.00514705800000	0.01004901900000	0.01004901900000	0.01004901900000	0.03553921500000	0.06004901900000	0.06740196000000	0.06740196000000
YJR126C	811	0.2720	3615	1	1	984	2	0	0.8071279585	A	0	0	0	10	1	0	Cellular_Organisms	6	8	10	11	66	76	87	92	0.00752157800000	0.00998766900000	0.01245376000000	0.01368680600000	0.08199753300000	0.09432799000000	0.10789149100000	0.11405672000000
YJR127C	1380	0.3639	3616	2	1	5340	2	0	0.9008122422	AN	0	0	0	10	1	0	Cellular_Organisms	15	23	16	17	149	189	142	147	0.01094202800000	0.01673913000000	0.01166666600000	0.01239130400000	0.10833333300000	0.13731884000000	0.10326086900000	0.10688405700000
YJR128W	119	0.4796	3617	10	10	2791	0	0	0.9812260824	A	1	0	0	3	1	0	Saccharomyces_cerevisiae	1	2	0	0	8	13	0	0	0.00924369700000	0.01764705800000	0.00084033600000	0.00084033600000	0.07142857100000	0.11344537800000	0.00420168000000	0.00420168000000
YJR129C	339	0.1861	3618	2	2	2368	0	0	0.6718734826	A	0	0	0	10	1	0	Eukaryota	3	3	3	3	28	28	31	31	0.00914454200000	0.00914454200000	0.00914454200000	0.00914454200000	0.08407079600000	0.08407079600000	0.09292035300000	0.09292035300000
YJR130C	639	0.2140	3619	1	1	5229	2	0	0.6582556380	A	0	0	0	10	1	0	Cellular_Organisms	6	8	7	7	42	52	49	49	0.00954616500000	0.01267605600000	0.01111111100000	0.01111111100000	0.06651017200000	0.08215962400000	0.07746478800000	0.07746478800000
YJR131W	549	0.1563	3620	1	1	3924	4	0	0.8335114174	A	0	0	0	10	1	0	Cellular_Organisms	8	12	9	9	77	97	92	92	0.01475409800000	0.02204007200000	0.01657559100000	0.01657559100000	0.14116575500000	0.17759562800000	0.16848816000000	0.16848816000000
YJR132W	1048	0.1339	3621	2	2	4830	4	3	0.8207757571	A	0	0	0	10	1	0	Eukaryota	20	21	14	15	190	195	133	138	0.01917938900000	0.02013358700000	0.01345419800000	0.01440839600000	0.18177480900000	0.18654580100000	0.12738549600000	0.13215648800000
YJR133W	209	0.2421	3622	1	1	1488	4	0	0.7474646332	A	0	0	0	10	1	0	Cellular_Organisms	3	4	5	5	20	25	35	35	0.01483253500000	0.01961722400000	0.02440191300000	0.02440191300000	0.09808612400000	0.12200956900000	0.16985645900000	0.16985645900000
YJR134C	707	0.5231	3623	3	3	2204	8	0	0.6648266580	A	0	0	0	10	1	0	Opisthokonta	0	1	2	2	0	5	15	15	0.00014144200000	0.00155586900000	0.00297029700000	0.00297029700000	0.00070721300000	0.00777934900000	0.02192362000000	0.02192362000000
YJR135C	239	0.2349	3624	9	9	1206	8	10	0.8914123596	A	0	0	0	6	1	0	Saccharomycetaceae	3	4	2	2	21	26	12	12	0.01297071100000	0.01715481100000	0.00878661000000	0.00878661000000	0.08995815800000	0.11087866100000	0.05230125500000	0.05230125500000
YJR135W-A	87	0.4209	3625	2	2	1992	0	0	0.7043264281	A	0	0	0	10	1	0	Eukaryota	0	1	0	0	0	5	0	0	0.00114942500000	0.01264367800000	0.00114942500000	0.00114942500000	0.00574712600000	0.06321839000000	0.00574712600000	0.00574712600000
YJR136C	421	0.0949	3626	6	6	2478	2	0	0.9720954048	A	0	0	0	6	1	0	Ascomycota	8	10	11	11	59	69	113	113	0.01923990400000	0.02399049800000	0.02636579500000	0.02636579500000	0.14133016600000	0.16508313500000	0.26959619900000	0.26959619900000
YJR137C	1442	0.2715	3627	1	1	3828	0	1	0.9056631290	A	0	0	0	10	1	0	Cellular_Organisms	13	17	16	17	113	133	159	164	0.00908460400000	0.01185852900000	0.01116504800000	0.01185852900000	0.07871012400000	0.09257975000000	0.11061026300000	0.11407766900000
YJR138W	1584	0.2718	3628	1	1	3311	7	5	0.8555462366	A	0	0	0	10	1	0	Cellular_Organisms	14	19	15	15	121	146	124	124	0.00890151500000	0.01205808000000	0.00953282800000	0.00953282800000	0.07670454500000	0.09248737300000	0.07859848400000	0.07859848400000
YJR139C	359	0.1781	3629	1	1	5444	0	1	0.7877117219	A	0	0	0	10	1	0	Cellular_Organisms	5	7	2	2	59	69	18	18	0.01420612800000	0.01977715800000	0.00584958200000	0.00584958200000	0.16573816100000	0.19359331400000	0.05153203300000	0.05153203300000
YJR140C	1648	0.1836	3630	4	4	4745	3	3	0.9048021793	A	0	0	0	10	1	0	Fungi	25	29	29	29	252	272	306	306	0.01523058200000	0.01765776600000	0.01765776600000	0.01765776600000	0.15321601900000	0.16535194100000	0.18598300900000	0.18598300900000
YJR140W-A	49	0.0458	3631	10	10	2830	0	0	0.5245535714	A	0	0	0		0	0	Saccharomyces_cerevisiae	1	1	1	1	8	8	10	10	0.02244897900000	0.02244897900000	0.02244897900000	0.02244897900000	0.17346938700000	0.17346938700000	0.21428571400000	0.21428571400000
YJR141W	347	0.1895	3632	3	3	3530	9	0	0.8828876449	A	0	0	0	9	1	0	Opisthokonta	3	4	5	5	26	31	48	48	0.00893371700000	0.01181556100000	0.01469740600000	0.01469740600000	0.07636887600000	0.09077809700000	0.13976945200000	0.13976945200000
YJR142W	342	0.1568	3633	1	1	4818	0	0	0.7210996241	A	0	0	0	10	1	0	Cellular_Organisms	4	5	6	6	50	55	54	54	0.01198830400000	0.01491228000000	0.01783625700000	0.01783625700000	0.14766081800000	0.16228070100000	0.15935672500000	0.15935672500000
YJR143C	762	0.1212	3634	1	1	1075	2	0	1.0466303803	AN	0	0	0	10	1	0	Cellular_Organisms	14	18	16	16	185	205	214	214	0.01850393700000	0.02375328000000	0.02112860800000	0.02112860800000	0.24343832000000	0.26968503900000	0.28149606200000	0.28149606200000
YJR144W	269	0.3319	3635	2	2	848	1	1	0.7274087329	A	0	0	0	10	1	0	Eukaryota	0	1	1	1	0	5	6	6	0.00037174700000	0.00408921900000	0.00408921900000	0.00408921900000	0.00185873600000	0.02044609600000	0.02416356800000	0.02416356800000
YJR145C	261	0.2724	3636	1	1	4097	0	24	1.0490758364	A	0	0	0	10	1	0	Cellular_Organisms	3	5	1	1	22	32	17	17	0.01187739400000	0.01954022900000	0.00421455900000	0.00421455900000	0.08620689600000	0.12452107200000	0.06704980800000	0.06704980800000
YJR146W	117	0.1854	3637	10	10	473	0	0	1.0276200135	A	1	0	0	4	1	0	Saccharomyces_cerevisiae	2	3	3	3	16	21	22	22	0.01794871700000	0.02649572600000	0.02649572600000	0.02649572600000	0.14102564100000	0.18376068300000	0.19230769200000	0.19230769200000
YJR147W	358	0.1900	3638	2	1	161	0	0	0.9392186593	AN	0	0	0	10	1	0	Cellular_Organisms	3	6	7	7	28	43	60	60	0.00865921700000	0.01703910600000	0.01983240200000	0.01983240200000	0.07960893800000	0.12150837900000	0.16899441300000	0.16899441300000
YJR148W	376	0.2937	3639	1	1	4258	2	2	0.8530313381	A	0	0	0	10	1	0	Cellular_Organisms	4	4	6	6	28	28	57	57	0.01090425500000	0.01090425500000	0.01622340400000	0.01622340400000	0.07579787200000	0.07579787200000	0.15292553100000	0.15292553100000
YJR149W	404	0.2044	3640	1	1	1421	1	0	0.7711243190	A	0	0	0	9	1	0	Cellular_Organisms	5	6	6	6	42	47	42	42	0.01262376200000	0.01509900900000	0.01509900900000	0.01509900900000	0.10519801900000	0.11757425700000	0.10519801900000	0.10519801900000
YJR150C	298	0.4035	3641	8	8	3983	0	0	0.9634427152	AON	0	0	0	5	1	0	Saccharomycetales	3	4	2	2	37	42	18	18	0.01040268400000	0.01375838900000	0.00704697900000	0.00704697900000	0.12583892600000	0.14261744900000	0.06208053600000	0.06208053600000
YJR151C	1161	0.5049	3642	1	8	3983	0	0	0.9921089458	AON	0	0	0	10	1	0	Saccharomycetales	7	10	4	4	73	88	44	44	0.00611541700000	0.00869939700000	0.00353143800000	0.00353143800000	0.06330749300000	0.07622739000000	0.03832902600000	0.03832902600000
YJR151W-A	16	0.0011	3643	10	10	867	0	0	1.8647619048	A	0	1	0	1	1	0	Saccharomyces_cerevisiae	1	1	1	1	7	7	16	16	0.06875000000000	0.06875000000000	0.06875000000000	0.06875000000000	0.46875000000000	0.46875000000000	1.03125000000000	1.03125000000000
YJR152W	543	0.0961	3644	1	1	2879	1	0	1.2337569147	A	0	0	0	10	1	0	Cellular_Organisms	17	19	13	13	210	220	155	155	0.03149171200000	0.03517495300000	0.02412523000000	0.02412523000000	0.38766114100000	0.40607734800000	0.28637200700000	0.28637200700000
YJR153W	361	0.3038	3645	1	1	2057	0	0	0.7767613773	A	0	0	0	9	1	0	Cellular_Organisms	2	2	3	3	19	19	23	23	0.00581717400000	0.00581717400000	0.00858725700000	0.00858725700000	0.05401662000000	0.05401662000000	0.06509695200000	0.06509695200000
YJR154W	346	0.2623	3646	1	1	220	1	0	0.8184991831	A	0	0	0	9	1	0	Cellular_Organisms	5	5	3	3	42	42	26	26	0.01473988400000	0.01473988400000	0.00895953700000	0.00895953700000	0.12283236900000	0.12283236900000	0.07658959500000	0.07658959500000
YJR155W	288	0.2008	3647	1	1	2881	0	0	0.8429686940	A	0	0	0	10	1	0	Cellular_Organisms	3	4	4	4	29	34	38	38	0.01076388800000	0.01423611100000	0.01423611100000	0.01423611100000	0.10243055500000	0.11979166600000	0.13368055500000	0.13368055500000
YJR156C	340	0.1791	3648	1	1	543	2	0	0.6626575732	A	0	0	0	10	1	0	Cellular_Organisms	4	4	5	5	31	31	36	36	0.01205882300000	0.01205882300000	0.01500000000000	0.01500000000000	0.09264705800000	0.09264705800000	0.10735294100000	0.10735294100000
YJR157W	120	0.0161	3649	10	10	4435	0	0	1.4683958701	A	1	0	0	1	1	0	Saccharomyces_cerevisiae	4	4	1	1	34	34	24	24	0.03416666600000	0.03416666600000	0.00916666600000	0.00916666600000	0.28750000000000	0.28750000000000	0.20416666600000	0.20416666600000
YJR158W	567	0.0809	3650	1	1	1049	1	0	1.1810494233	A	0	0	0	10	1	0	Cellular_Organisms	14	15	17	17	202	207	217	217	0.02486772400000	0.02663139300000	0.03015873000000	0.03015873000000	0.35714285700000	0.36596119900000	0.38359788300000	0.38359788300000
YJR159W	357	0.2259	3651	1	1	4533	8	0	0.7936049348	A	0	0	0	10	1	0	Cellular_Organisms	4	4	4	4	38	38	31	31	0.01148459300000	0.01148459300000	0.01148459300000	0.01148459300000	0.10784313700000	0.10784313700000	0.08823529400000	0.08823529400000
YJR160C	602	0.1430	3652	1	1	1349	0	0	1.0702248229	A	0	0	0	10	1	0	Cellular_Organisms	15	15	10	10	201	201	153	153	0.02508305600000	0.02508305600000	0.01677740800000	0.01677740800000	0.33471760700000	0.33471760700000	0.25498338800000	0.25498338800000
YJR161C	383	0.0616	3653	9	9	2512	0	0	1.1884385452	AR	0	0	0	6	1	0	Saccharomycetaceae	10	11	6	6	95	100	53	53	0.02637075700000	0.02898172300000	0.01592689200000	0.01592689200000	0.24934725800000	0.26240208800000	0.13968668400000	0.13968668400000
YJR162C	116	0.1068	3654	10	10	459	0	0	0.7663751182	A	1	0	0	4	1	0	Saccharomyces_cerevisiae	3	3	5	5	25	25	43	43	0.02672413700000	0.02672413700000	0.04396551700000	0.04396551700000	0.21982758600000	0.21982758600000	0.37500000000000	0.37500000000000
YKL225W	115	0.0631	3655	10	10	459	0	0	0.7039732361	A	1	0	0	4	1	0	Saccharomyces_cerevisiae	3	4	3	3	30	35	48	48	0.02695652100000	0.03565217300000	0.02695652100000	0.02695652100000	0.26521739100000	0.30869565200000	0.42173913000000	0.42173913000000
YKL224C	123	0.1357	3656	8	8	3983	2	0	0.6793145655	AON	0	0	0	5	1	0	Saccharomycetales	2	3	3	3	22	27	26	26	0.01707317000000	0.02520325200000	0.02520325200000	0.02520325200000	0.18292682900000	0.22357723500000	0.21544715400000	0.21544715400000
YKL223W	110	0.0247	3657	10	10	4225	0	0	1.1956261473	A	1	0	0	4	1	0	Saccharomyces_cerevisiae	2	4	2	2	21	31	15	15	0.01909090900000	0.03727272700000	0.01909090900000	0.01909090900000	0.19545454500000	0.28636363600000	0.14090909000000	0.14090909000000
YKL222C	705	0.2283	3658	2	2	2397	1	0	0.8937040583	AR	0	0	0	10	1	0	Eukaryota	8	10	10	10	88	98	118	118	0.01148936100000	0.01432624100000	0.01432624100000	0.01432624100000	0.12553191400000	0.13971631200000	0.16808510600000	0.16808510600000
YKL221W	473	0.0455	3659	1	1	3515	0	0	1.1224096863	A	0	0	0	10	1	0	Cellular_Organisms	12	13	10	10	204	209	154	154	0.02558139500000	0.02769556000000	0.02135306500000	0.02135306500000	0.43234672300000	0.44291754700000	0.32663847700000	0.32663847700000
YKL220C	711	0.1323	3660	2	1	549	0	0	1.0278139563	AR	0	0	0	10	1	0	Cellular_Organisms	13	16	13	14	166	181	172	177	0.01842475300000	0.02264416300000	0.01842475300000	0.01983122300000	0.23417721500000	0.25527426100000	0.24261603300000	0.24964838200000
YKL219W	407	0.0737	3661	10	9	2512	1	0	1.0419562318	AR	0	0	0	6	1	0	Saccharomycetaceae	7	8	7	7	71	76	74	74	0.01744471700000	0.01990171900000	0.01744471700000	0.01744471700000	0.17567567500000	0.18796068700000	0.18304668300000	0.18304668300000
YKL218C	326	0.2568	3662	1	1	2638	2	0	0.7643711573	A	0	0	0	10	1	0	Cellular_Organisms	1	2	5	6	6	11	40	45	0.00337423300000	0.00644171700000	0.01564417100000	0.01871165600000	0.01993865000000	0.03527607300000	0.12423312800000	0.13957055200000
YKL217W	616	0.1518	3663	1	1	4729	0	0	1.2338582037	A	0	0	0	9	1	0	Cellular_Organisms	12	12	9	9	161	161	142	142	0.01964285700000	0.01964285700000	0.01477272700000	0.01477272700000	0.26217532400000	0.26217532400000	0.23133116800000	0.23133116800000
YKL216W	314	0.2150	3664	1	1	2747	0	1	0.5667719574	A	0	0	0	10	1	0	Cellular_Organisms	3	3	2	3	23	23	15	20	0.00987261100000	0.00987261100000	0.00668789800000	0.00987261100000	0.07484076400000	0.07484076400000	0.04936305700000	0.06528662400000
YKL215C	1286	0.2616	3665	1	1	5047	1	0	0.7572833396	A	0	0	0	10	1	0	Cellular_Organisms	12	13	15	15	101	106	113	113	0.00940902000000	0.01018662500000	0.01174183500000	0.01174183500000	0.07892690500000	0.08281493000000	0.08825816400000	0.08825816400000
YKL214C	203	0.5949	3666	4	4	4360	4	3	1.0766665999	A	0	0	0	6	1	0	Fungi	0	0	1	1	0	0	6	6	0.00049261000000	0.00049261000000	0.00541871900000	0.00541871900000	0.00246305400000	0.00246305400000	0.03201970400000	0.03201970400000
YKL213C	715	0.2140	3667	1	1	3517	7	3	0.8185865492	A	0	0	0	10	1	0	Cellular_Organisms	9	15	7	7	74	104	69	69	0.01272727200000	0.02111888100000	0.00993006900000	0.00993006900000	0.10419580400000	0.14615384600000	0.09720279700000	0.09720279700000
YKL212W	623	0.1806	3668	2	2	3030	4	1	0.8486088475	A	0	0	0	10	1	0	Eukaryota	12	14	12	12	114	124	118	118	0.01942215000000	0.02263242300000	0.01942215000000	0.01942215000000	0.18378812100000	0.19983948600000	0.19020866700000	0.19020866700000
YKL211C	484	0.2359	3669	1	1	2627	2	3	0.8530219799	A	0	0	0	10	1	0	Cellular_Organisms	2	6	8	8	17	37	65	65	0.00433884200000	0.01260330500000	0.01673553700000	0.01673553700000	0.03615702400000	0.07747933800000	0.13533057800000	0.13533057800000
YKL210W	1024	0.2624	3670	1	1	4560	1	4	0.8333528861	A	0	0	0	10	1	0	Cellular_Organisms	12	16	13	13	107	127	97	97	0.01181640600000	0.01572265600000	0.01279296800000	0.01279296800000	0.10498046800000	0.12451171800000	0.09521484300000	0.09521484300000
YKL209C	1290	0.1313	3671	1	1	1875	2	1	0.9273130952	A	0	0	0	10	1	0	Cellular_Organisms	23	31	20	20	254	294	174	174	0.01790697600000	0.02410852700000	0.01558139500000	0.01558139500000	0.19728682100000	0.22829457300000	0.13527131700000	0.13527131700000
YKL208W	271	0.2357	3672	9	9	2693	1	0	0.6505397894	A	0	0	0	6	1	0	Saccharomycetaceae	1	3	5	5	8	18	51	51	0.00405904000000	0.01143911400000	0.01881918800000	0.01881918800000	0.03136531300000	0.06826568200000	0.19003690000000	0.19003690000000
YKL207W	253	0.2054	3673	2	2	2043	1	0	1.0214342524	A	0	0	0	10	1	0	Eukaryota	5	6	3	3	59	64	21	21	0.02015810200000	0.02411067100000	0.01225296400000	0.01225296400000	0.23517786500000	0.25494071100000	0.08498023700000	0.08498023700000
YKL206C	267	0.0994	3674	2	2	2827	0	2	0.9803430390	A	0	0	0	7	1	0	Eukaryota	3	3	7	8	24	24	65	70	0.01161048600000	0.01161048600000	0.02659176000000	0.03033707800000	0.09176029900000	0.09176029900000	0.24531835200000	0.26404494300000
YKL205W	1100	0.0839	3675	2	2	3886	6	1	0.9351491932	A	0	0	0	10	1	0	Eukaryota	22	28	22	23	223	253	311	316	0.02009090900000	0.02554545400000	0.02009090900000	0.02100000000000	0.20318181800000	0.23045454500000	0.28318181800000	0.28772727200000
YKL204W	632	0.7423	3676	9	9	4333	2	1	0.9722525436	A	0	0	0	5	1	0	Saccharomycetaceae	0	1	2	2	0	5	19	19	0.00015822700000	0.00174050600000	0.00332278400000	0.00332278400000	0.00079113900000	0.00870253100000	0.03085443000000	0.03085443000000
YKL203C	2474	0.1817	3677	2	2	5319	6	4	0.9120990804	A	0	0	0	10	1	0	Eukaryota	38	53	30	34	308	383	248	268	0.01540016100000	0.02146321700000	0.01216653100000	0.01378334600000	0.12469684700000	0.15501212600000	0.10044462400000	0.10852869800000
YKL202W	193	0.0764	3678	10	10	390	0	0	0.8467719772	A	1	0	0	2	1	0	Saccharomyces_cerevisiae	1	2	0	0	9	14	0	0	0.00569948100000	0.01088082900000	0.00051813400000	0.00051813400000	0.04922279700000	0.07512953300000	0.00259067300000	0.00259067300000
YKL201C	1178	0.2819	3679	2	2	1731	3	0	1.0301464942	AN	0	0	0	10	1	0	Eukaryota	8	10	12	12	64	74	109	109	0.00687606100000	0.00857385300000	0.01027164600000	0.01027164600000	0.05475382000000	0.06324278400000	0.09295415900000	0.09295415900000
YKL198C	662	0.4157	3680	1	1	813	0	0	1.0096250369	A	0	0	0	10	1	0	Cellular_Organisms	2	5	6	6	19	34	47	47	0.00317220500000	0.00770392700000	0.00921450100000	0.00921450100000	0.02945619300000	0.05211480300000	0.07175226500000	0.07175226500000
YKL197C	1043	0.2452	3681	1	1	315	1	0	0.8296824024	A	0	0	0	10	1	0	Cellular_Organisms	11	16	17	17	87	112	148	148	0.01064237700000	0.01543624100000	0.01639501400000	0.01639501400000	0.08389261700000	0.10786193600000	0.14237775600000	0.14237775600000
YKL196C	200	0.2594	3682	2	2	5054	4	5	0.9395598570	A	0	0	0	10	1	0	Eukaryota	3	4	2	2	21	26	14	14	0.01550000000000	0.02050000000000	0.01050000000000	0.01050000000000	0.10750000000000	0.13250000000000	0.07250000000000	0.07250000000000
YKL195W	403	0.8150	3683	2	2	4892	1	0	1.4834342141	A	0	0	0	10	1	0	Eukaryota	2	3	2	2	25	30	13	13	0.00521091800000	0.00769230700000	0.00521091800000	0.00521091800000	0.06327543400000	0.07568238200000	0.03349875900000	0.03349875900000
YKL194C	462	0.2126	3684	1	1	4416	1	0	0.7812320325	A	0	0	0	10	1	0	Cellular_Organisms	3	4	7	8	25	30	51	56	0.00670995600000	0.00887445800000	0.01536796500000	0.01753246700000	0.05519480500000	0.06601731600000	0.11147186100000	0.12229437200000
YKL193C	338	0.2315	3685	1	1	3348	2	5	0.4815749299	A	0	0	0	10	1	0	Cellular_Organisms	0	1	1	1	0	5	18	18	0.00029585700000	0.00325443700000	0.00325443700000	0.00325443700000	0.00147928900000	0.01627218900000	0.05473372700000	0.05473372700000
YKL192C	125	0.2769	3686	1	1	2869	3	0	0.6709657099	A	0	0	0	10	1	0	Cellular_Organisms	1	2	2	2	8	13	13	13	0.00880000000000	0.01680000000000	0.01680000000000	0.01680000000000	0.06800000000000	0.10800000000000	0.10800000000000	0.10800000000000
YKL191W	534	0.2209	3687	1	1	2577	2	3	0.8865632678	A	0	0	0	10	1	0	Cellular_Organisms	6	10	8	8	47	67	64	64	0.01142322000000	0.01891385700000	0.01516853900000	0.01516853900000	0.08895131000000	0.12640449400000	0.12078651600000	0.12078651600000
