GeneUID	SequenceUID	CordesBinaryHydrophobicDispersionBlock6
YLR148W	4225	0.8383139368
YLR149C	4226	0.8402800975
YLR149C-A	4227	1.2189594356
YLR150W	4228	0.8746870971
YLR151C	4229	1.0235282619
YLR152C	4230	1.2665277021
YLR153C	4231	0.9110489786
YLR154C	4232	1.0820864944
YLR154W-A	4233	1.0495070232
YLR154W-B	4234	0.7280219780
YLR154W-C	4235	1.0503458906
YLR154W-E	4236	1.1292293233
YLR154W-F	4237	1.0059902433
YLR154C-G	4238	0.8605881075
YLR154C-H	4239	0.8541666667
YLR155C	4240	0.8456313167
YLR156W	4241	0.5556681682
YLR156C-A	4242	0.8541666667
YLR157C	4243	0.8456313167
YLR157W-D	4244	0.4244653504
YLR157C-B	4245	1.0534254176
YLR157C-A	4246	1.0084587467
YLR157W-E	4247	0.7361111111
YLR157C-C	4248	0.8541666667
YLR158C	4249	0.8456313167
YLR159W	4250	0.5556681682
YLR159C-A	4251	0.8541666667
YLR160C	4252	0.8456313167
YLR161W	4253	0.5556681682
YLR162W	4254	1.5928934840
YLR162W-A	4255	0.6952979638
YLR163C	4256	1.0710099125
YLR163W-A	4257	0.9074074074
YLR164W	4258	0.7577292392
YLR165C	4259	0.7047610623
YLR166C	4260	0.8418239088
YLR167W	4261	1.4748739701
YLR168C	4262	0.8680066485
YLR169W	4263	1.4490529329
YLR170C	4264	0.5429144385
YLR171W	4265	1.1081461159
YLR172C	4266	1.1089841621
YLR173W	4267	0.8153581206
YLR174W	4268	0.9531580516
YLR175W	4269	1.4934045706
YLR176C	4270	1.1546215970
YLR177W	4271	1.1388181880
YLR178C	4272	0.9679337245
YLR179C	4273	0.7481066690
YLR180W	4274	1.1360766175
YLR181C	4275	1.1802957592
YLR182W	4276	1.0629325941
YLR183C	4277	0.9954753636
YLR184W	4278	1.0917874396
YLR185W	4279	0.6878701891
YLR186W	4280	0.8927436403
YLR187W	4281	1.0430229402
YLR188W	4282	1.0552315591
YLR189C	4283	0.9719700710
YLR190W	4284	0.8015091165
YLR191W	4285	1.2656778766
YLR192C	4286	1.1179184623
YLR193C	4287	1.0254278900
YLR194C	4288	1.6093391668
YLR195C	4289	0.9328786809
YLR196W	4290	0.9707940371
YLR197W	4291	1.2206455495
YLR198C	4292	0.7319323551
YLR199C	4293	1.0523227969
YLR200W	4294	0.6095346629
YLR201C	4295	0.7618183744
YLR202C	4296	1.0878721859
YLR203C	4297	0.9294899231
YLR204W	4298	1.1025687467
YLR205C	4299	1.1825867608
YLR206W	4300	1.1950008510
YLR207W	4301	1.1026138301
YLR208W	4302	0.7234710699
YLR209C	4303	0.8916479840
YLR210W	4304	1.0185479571
YLR211C	4305	0.8996983961
YLR212C	4306	0.8015910084
YLR213C	4307	1.1661395313
YLR214W	4308	1.3458055385
YLR215C	4309	1.0274400014
YLR216C	4310	0.8557795645
YLR217W	4311	0.8090121534
YLR218C	4312	1.0963999461
YLR219W	4313	0.9088030447
YLR220W	4314	1.5969231286
YLR221C	4315	1.2725545104
YLR222C	4316	0.8829940835
YLR222C-A	4317	1.5477620305
YLR223C	4318	1.1513655029
YLR224W	4319	1.0115268330
YLR225C	4320	0.9333595781
YLR226W	4321	0.6515519835
YLR227C	4322	0.9060395431
YLR227W-B	4323	1.0730605076
YLR227W-A	4324	1.0084587467
YLR228C	4325	1.2208156734
YLR229C	4326	0.9807938636
YLR230W	4327	1.3820366856
YLR231C	4328	1.0348972058
YLR232W	4329	0.8785624346
YLR233C	4330	0.9310037037
YLR234W	4331	0.7904191706
YLR235C	4332	0.6990458102
YLR236C	4333	1.1604380307
YLR237W	4334	1.2934580339
YLR238W	4335	1.0678578630
YLR239C	4336	0.7477985388
YLR240W	4337	0.8950570505
YLR241W	4338	1.1995425160
YLR242C	4339	1.0941215788
YLR243W	4340	0.8336017649
YLR244C	4341	0.8925747090
YLR245C	4342	1.0612978503
YLR246W	4343	1.4015336107
YLR247C	4344	0.9428668254
YLR248W	4345	1.2442103623
YLR249W	4346	0.9570582170
YLR250W	4347	1.2239941011
YLR251W	4348	1.2710464637
YLR252W	4349	0.5253234269
YLR253W	4350	1.0810253475
YLR254C	4351	0.6028545766
YLR255C	4352	1.4752403972
YLR256W	4353	1.0033211264
YLR256W-A	4354	1.0084587467
YLR257W	4355	0.7801651070
YLR258W	4356	0.9257763243
YLR259C	4357	0.9660234512
YLR260W	4358	1.0853019394
YLR261C	4359	1.5530939649
YLR262C	4360	1.0463950053
YLR262C-A	4361	1.4172486772
YLR263W	4362	0.9504203445
YLR264W	4363	0.5779488329
YLR264C-A	4364	0.7222222222
YLR265C	4365	0.9954666117
YLR266C	4366	0.9522199288
YLR267W	4367	0.8025017691
YLR268W	4368	1.3505871397
YLR269C	4369	1.0137329932
YLR270W	4370	1.0193584924
YLR271W	4371	0.9345522066
YLR272C	4372	1.0541185035
YLR273C	4373	0.8496186696
YLR274W	4374	0.8776108443
YLR275W	4375	0.6532464318
YLR276C	4376	0.8035990358
YLR277C	4377	1.0130192449
YLR278C	4378	1.1624403110
YLR279W	4379	1.1941964286
YLR280C	4380	0.8541233249
YLR281C	4381	1.3291043854
YLR282C	4382	0.9139469803
YLR283W	4383	1.1563808162
YLR284C	4384	0.9137857383
YLR285W	4385	1.2369745259
YLR285C-A	4386	1.0983833688
YLR286C	4387	1.1447476166
YLR286W-A	4388	0.7805769231
YLR287C	4389	0.9673989937
YLR287C-A	4390	1.1602848094
YLR288C	4391	0.8600858730
YLR289W	4392	0.9326998558
YLR290C	4393	1.1534868202
YLR291C	4394	1.0600292541
YLR292C	4395	0.6830818001
YLR293C	4396	0.8013353929
YLR294C	4397	1.3493244102
YLR295C	4398	0.8706632348
YLR296W	4399	1.1964751021
YLR297W	4400	1.9957543338
YLR298C	4401	0.8686708998
YLR299W	4402	0.7892480637
YLR299C-A	4403	0.1294642857
YLR300W	4404	1.1197419647
YLR301W	4405	0.9597227035
YLR302C	4406	1.1888401559
YLR303W	4407	0.9265924535
YLR304C	4408	0.9974466493
YLR305C	4409	0.8775044601
YLR306W	4410	1.0122774931
YLR307W	4411	0.8064540728
YLR307C-A	4412	0.8291132479
YLR308W	4413	1.0651676628
YLR309C	4414	0.8476555907
YLR310C	4415	0.9245244382
YLR311C	4416	1.1893217050
YLR312C	4417	1.0236592040
YLR312W-A	4418	0.8386234547
YLR313C	4419	0.8480355321
YLR314C	4420	0.9470344895
YLR315W	4421	0.5609271923
YLR316C	4422	0.8295374623
YLR317W	4423	0.8823540632
YLR318W	4424	0.8394956714
YLR319C	4425	0.8759754601
YLR320W	4426	0.9226845388
YLR321C	4427	0.8045784103
YLR322W	4428	0.5136799136
YLR323C	4429	0.8996054922
YLR324W	4430	1.1179719458
YLR325C	4431	0.5230978261
YLR326W	4432	1.5178656220
YLR327C	4433	0.7520276849
YLR328W	4434	1.1923705213
YLR329W	4435	0.6493346972
YLR330W	4436	0.9366294208
YLR331C	4437	1.0566015735
YLR332W	4438	1.5108475472
YLR333C	4439	1.4477353354
YLR334C	4440	0.8104500381
YLR335W	4441	1.2849304035
YLR336C	4442	1.1126147450
YLR337C	4443	1.1114231491
YLR338W	4444	1.3525033399
YLR339C	4445	1.3106395423
YLR340W	4446	1.1205798559
YLR341W	4447	1.0622494609
YLR342W	4448	1.1980551609
YLR342W-A	4449	0.7302813566
YLR343W	4450	1.2037178105
YLR344W	4451	0.7257666320
YLR345W	4452	1.0238376130
YLR346C	4453	1.0541822072
YLR347C	4454	1.1629843459
YLR347W-A	4455	0.8186195286
YLR348C	4456	1.0978630235
YLR349W	4457	1.2742626886
YLR350W	4458	1.7660714286
YLR351C	4459	0.9292801332
YLR352W	4460	0.8381980435
YLR353W	4461	1.3979844339
YLR354C	4462	0.9308585907
YLR355C	4463	0.8674284669
YLR356W	4464	1.4375769036
YLR357W	4465	0.9458481666
YLR358C	4466	1.2442092887
YLR359W	4467	0.7732794506
YLR360W	4468	0.8807348346
YLR361C	4469	1.0467693718
YLR361C-A	4470	1.1691348380
YLR362W	4471	0.8203269713
YLR363C	4472	0.7368263920
YLR363W-A	4473	0.7719853687
YLR364W	4474	0.8561747156
YLR365W	4475	1.1744352169
YLR364C-A	4476	1.2587121212
YLR366W	4477	1.0496539914
YLR367W	4478	0.7601243667
YLR368W	4479	0.7931678309
YLR369W	4480	0.9780939602
YLR370C	4481	1.0252847097
YLR371W	4482	1.0297916843
YLR372W	4483	1.0825804428
YLR373C	4484	0.9567741947
YLR374C	4485	1.9501338228
YLR375W	4486	0.8338082315
YLR376C	4487	0.9556539745
YLR377C	4488	0.9474271818
YLR378C	4489	1.1328029895
YLR379W	4490	1.1846129904
YLR380W	4491	1.0309806280
YLR381W	4492	0.8279950119
YLR382C	4493	0.8169533170
YLR383W	4494	0.8718562451
YLR384C	4495	0.9060328220
YLR385C	4496	1.0855905999
YLR386W	4497	1.0660686637
YLR387C	4498	0.9041054840
YLR388W	4499	0.7184924116
YLR389C	4500	0.7710180970
YLR390W	4501	1.5997574313
YLR390W-A	4502	1.5154798807
YLR392C	4503	0.7267348318
YLR393W	4504	0.9254708583
YLR394W	4505	0.9124828290
YLR395C	4506	1.1482456140
YLR396C	4507	0.9098219204
YLR397C	4508	0.7679437990
YLR398C	4509	0.8731547051
YLR399C	4510	0.8634407000
YLR399W-A	4511	0.9062587721
YLR400W	4512	1.1929249353
YLR401C	4513	0.8847811124
YLR402W	4514	0.8542639970
YLR403W	4515	0.9547637824
YLR404W	4516	0.9299006515
YLR405W	4517	0.9438867076
YLR406C	4518	0.7499354705
YLR406C-A	4519	1.1408365547
YLR407W	4520	0.8616733186
YLR408C	4521	0.9293994042
YLR409C	4522	0.8679906420
YLR410W	4523	0.8561437347
YLR410W-B	4524	1.0419149578
YLR410W-A	4525	1.0009457919
YLR411W	4526	1.2870990391
YLR412W	4527	0.8454428441
YLR412C-A	4528	1.5048205867
YLR413W	4529	1.1243793930
YLR414C	4530	1.6873200510
YLR415C	4531	0.9517318531
YLR416C	4532	1.1195780440
YLR417W	4533	0.7297090485
YLR418C	4534	0.7020598608
YLR419W	4535	1.0705246656
YLR420W	4536	0.6020138901
YLR421C	4537	1.5524375328
YLR422W	4538	1.0139494936
YLR423C	4539	0.7383199531
YLR424W	4540	1.1251989390
YLR425W	4541	1.0120835296
YLR426W	4542	1.1433858391
YLR427W	4543	1.0284721902
YLR428C	4544	0.5479504622
YLR429W	4545	1.0476589892
YLR430W	4546	0.9347929632
YLR431C	4547	0.6730616079
YLR432W	4548	1.1027036152
YLR433C	4549	0.8841116418
YLR434C	4550	0.9298031063
YLR435W	4551	1.2809814426
YLR436C	4552	1.1179014500
YLR437C	4553	0.9215367965
YLR437C-A	4554	1.1764974156
YLR438W	4555	0.8644933739
YLR438C-A	4556	1.0167735035
YLR439W	4557	0.7821182487
YLR440C	4558	0.8672505691
YLR441C	4559	0.6977974253
YLR442C	4560	0.8454059208
YLR443W	4561	1.3383278133
YLR444C	4562	1.5678016150
YLR445W	4563	0.8285546170
YLR446W	4564	0.9704824528
YLR447C	4565	0.7997055999
YLR448W	4566	0.9092651251
YLR449W	4567	1.6267293020
YLR450W	4568	1.0579163604
YLR451W	4569	0.9347497149
YLR452C	4570	0.9930238062
YLR453C	4571	0.8276357264
YLR454W	4572	0.9326836230
YLR455W	4573	1.0576380107
YLR456W	4574	1.0440300440
YLR457C	4575	0.7590925522
YLR458W	4576	1.5163934426
YLR459W	4577	1.0169671746
YLR460C	4578	0.8842295355
YLR461W	4579	1.2526315789
YLR462W	4580	0.8755105169
YLR463C	4581	1.0087038468
YLR464W	4582	0.8004746937
YLR465C	4583	0.9403235653
YLR466W	4584	1.1185200024
YLR466C-A	4585	1.0565969101
YLR466C-B	4586	0.4829292929
YLR467W	4587	1.0735460480
YLR467C-A	4588	1.0565969101
YML133C	4589	1.0857443204
YML133W-B	4590	1.0542841929
YML133W-A	4591	1.2813023003
YML132W	4592	1.0610418703
YML131W	4593	0.9443478653
YML130C	4594	0.7998353434
YML129C	4595	1.2692317073
YML128C	4596	0.7854912104
YML127W	4597	0.8016413472
YML126C	4598	0.8433320235
YML125C	4599	1.0853110879
YML124C	4600	0.6063463318
YML123C	4601	1.4027687771
YML122C	4602	1.3365203340
YML121W	4603	1.0521548499
YML120C	4604	1.0107978371
YML119W	4605	0.9197664442
YML118W	4606	0.9962523683
YML117W	4607	0.9243139931
YML116W-A	4608	1.1091906635
YML116W	4609	1.4766441328
YML115C	4610	1.2259088257
YML114C	4611	0.9856639781
YML113W	4612	0.9419493472
YML112W	4613	1.0745614817
YML111W	4614	0.8366826829
YML110C	4615	0.8211384951
YML109W	4616	0.8920541111
YML108W	4617	1.2220869035
YML107C	4618	0.9692876321
YML106W	4619	0.9358231421
YML105C	4620	0.9107520053
YML104C	4621	0.8601841680
YML103C	4622	0.8784336003
YML102W	4623	1.0788586414
YML101C-A	4624	1.5241886768
YML101C	4625	0.9948098659
YML100W-A	4626	0.6055902578
YML100W	4627	0.9972648361
YML099W-A	4628	1.8266221743
YML099C	4629	1.0558162117
YML098W	4630	0.8958732899
YML097C	4631	0.9820096304
YML096W	4632	1.0746995532
YML095C	4633	1.4011678201
YML094C-A	4634	0.6012978791
YML094W	4635	0.7920042950
YML093W	4636	1.0328964769
YML092C	4637	0.8423038941
YML091C	4638	0.8265427340
YML090W	4639	1.0670336369
YML089C	4640	0.6622142895
YML088W	4641	0.9936453413
YML087C	4642	0.7678823938
YML086C	4643	0.9087389339
YML085C	4644	0.6185122403
YML084W	4645	1.2770673077
YML083C	4646	0.9432223492
YML082W	4647	1.0337733309
YML081C-A	4648	1.5618767806
YML081W	4649	0.9450443019
YML080W	4650	0.7896080194
YML079W	4651	0.9045177805
YML078W	4652	0.4551711882
YML077W	4653	1.0812661669
YML076C	4654	1.0044232398
YML075C	4655	1.1420951130
YML074C	4656	1.5631625075
YML073C	4657	0.9016658065
YML072C	4658	1.0397305013
YML071C	4659	0.9983926080
YML070W	4660	0.9785526111
YML069W	4661	0.8811085093
YML068W	4662	1.0112780768
YML067C	4663	1.0311962979
YML066C	4664	1.7136746050
YML065W	4665	0.9059196896
YML064C	4666	1.2826568181
YML063W	4667	0.6894903062
YML062C	4668	0.9894234722
YML061C	4669	0.8934353736
YML060W	4670	0.7902400067
YML059C	4671	1.1392235141
YML058W-A	4672	0.5905504502
YML058W	4673	0.6677960449
YML057C-A	4674	1.3791502946
YML057W	4675	0.8526448234
YML056C	4676	1.0725913185
YML055W	4677	1.0587768184
YML054C	4678	0.7791291434
YML054C-A	4679	0.8118156975
YML053C	4680	1.0860445350
YML052W	4681	1.8530882404
YML051W	4682	0.8190336674
YML050W	4683	1.0398983425
YML049C	4684	0.9297531392
YML048W	4685	1.1524337707
YML047W-A	4686	1.3512381685
YML047C	4687	1.4161717207
YML046W	4688	0.7203592307
YML045W-A	4689	1.0158689880
YML045W	4690	1.0473567894
YML043C	4691	1.0390067127
YML042W	4692	0.7665462727
YML041C	4693	1.0754655669
YML040W	4694	1.0084587467
YML039W	4695	1.0543425244
YML038C	4696	1.4894652682
YML037C	4697	0.9632614962
YML036W	4698	1.0280771149
YML035C	4699	1.0152662009
YML034C-A	4700	1.3138951760
YML034W	4701	1.1497325575
YML032C	4702	1.0274020201
YML031C-A	4703	0.9454504166
YML031W	4704	1.1098147597
YML030W	4705	1.3287205387
YML029W	4706	1.0432699860
YML028W	4707	0.9988842930
YML027W	4708	0.9306726926
YML026C	4709	0.8725288519
YML025C	4710	0.8792467238
YML024W	4711	0.9598004975
YML023C	4712	0.9897471312
YML022W	4713	0.7580254271
YML021C	4714	0.9092492384
YML020W	4715	1.1298169577
YML019W	4716	0.9389656183
YML018C	4717	1.5446605152
YML017W	4718	1.0173692237
YML016C	4719	1.3576831161
YML015C	4720	1.0969832437
YML014W	4721	1.4390220091
YML013W	4722	0.8807344137
YML012C-A	4723	1.3930533112
YML012W	4724	1.1132201222
YML011C	4725	0.5984539228
YML010W	4726	1.1987926849
YML009W-B	4727	1.5984648994
YML009C-A	4728	1.5271842257
YML009C	4729	0.5634690894
YML008C	4730	1.0493642295
YML007C-A	4731	0.7272727273
YML007W	4732	0.8931517565
YML006C	4733	0.8612355798
YML005W	4734	0.6887845992
YML004C	4735	0.9514394061
YML003W	4736	0.8840745622
YML002W	4737	0.9851188750
YML001W	4738	0.9765940289
YMR001C	4739	1.0211390790
YMR001C-A	4740	0.7385442815
YMR002W	4741	1.5489092189
YMR003W	4742	1.1914452055
YMR004W	4743	0.7063935573
YMR005W	4744	1.0957963800
YMR006C	4745	1.1651010127
YMR007W	4746	1.3888888889
YMR008C	4747	0.9860846245
YMR009W	4748	0.8730840503
YMR010W	4749	1.3667925927
YMR011W	4750	1.5828858493
YMR012W	4751	0.9360323096
YMR013C	4752	0.9733561011
YMR013C-A	4753	0.7343750000
YMR013W-A	4754	1.0504187171
YMR014W	4755	1.1586367131
YMR015C	4756	0.9442791041
YMR016C	4757	1.0055301274
YMR017W	4758	0.9502424070
YMR018W	4759	1.0283864396
YMR019W	4760	1.0010050485
YMR020W	4761	0.8926827208
YMR021C	4762	1.1699645558
YMR022W	4763	0.8612670178
YMR023C	4764	0.8428841534
YMR024W	4765	1.0738806653
YMR025W	4766	0.8317702152
YMR026C	4767	0.9933812584
YMR027W	4768	0.8844073935
YMR028W	4769	0.7916138812
YMR029C	4770	0.8399061318
YMR030W	4771	0.8541923851
YMR031C	4772	0.9081830695
YMR031W-A	4773	1.4161764706
YMR032W	4774	0.8905414368
YMR030W-A	4775	0.8796296296
YMR033W	4776	0.9798949032
YMR034C	4777	1.0791752792
YMR035W	4778	1.1506013120
YMR036C	4779	0.9031630466
YMR037C	4780	0.7926959470
YMR038C	4781	0.9554866939
YMR039C	4782	1.1754650911
YMR040W	4783	1.8097617542
YMR041C	4784	0.9796727163
YMR042W	4785	1.3287641318
YMR043W	4786	1.5579260573
YMR044W	4787	1.0938412853
YMR045C	4788	1.0358500854
YMR046C	4789	1.0085466804
YMR046W-A	4790	0.6241987179
YMR047C	4791	1.2869156282
YMR048W	4792	0.8282982592
YMR049C	4793	0.9691931103
YMR050C	4794	1.0374299702
YMR051C	4795	1.0189408692
YMR052W	4796	0.8503865439
YMR052C-A	4797	1.2919495923
YMR053C	4798	0.9673074125
YMR054W	4799	1.1086794080
YMR055C	4800	0.9839825518
YMR056C	4801	1.2855753751
YMR057C	4802	1.0481837933
YMR058W	4803	0.9659813541
YMR059W	4804	0.9674364618
YMR060C	4805	1.0113408965
YMR061W	4806	0.7752045771
YMR062C	4807	0.7910651632
YMR063W	4808	1.4228474946
YMR064W	4809	0.7490719345
YMR065W	4810	0.7103361220
YMR066W	4811	0.8612554357
YMR067C	4812	0.8132102271
YMR068W	4813	1.2132068035
YMR069W	4814	1.0177179400
YMR070W	4815	1.3297938024
YMR071C	4816	1.4205171125
YMR072W	4817	0.7102686347
YMR073C	4818	0.6128363622
YMR074C	4819	1.0717890749
YMR075W	4820	0.8313761454
YMR075C-A	4821	0.9123759936
YMR076C	4822	0.9642267611
YMR077C	4823	0.8642146903
YMR078C	4824	0.8193363003
YMR079W	4825	0.8646835160
YMR080C	4826	0.8396638223
YMR081C	4827	1.1394662162
YMR082C	4828	1.2683663093
YMR083W	4829	0.9154902314
YMR084W	4830	1.1030752196
YMR085W	4831	1.1044684828
YMR086W	4832	1.0260087083
YMR086C-A	4833	0.8178163308
YMR087W	4834	0.6659085155
YMR088C	4835	1.3089729353
YMR089C	4836	1.2602128100
YMR090W	4837	0.8020150409
YMR091C	4838	1.1132528036
YMR092C	4839	0.8185272356
YMR093W	4840	0.9433674235
YMR094W	4841	0.6903228995
YMR095C	4842	0.9761890493
YMR096W	4843	0.8852577996
YMR097C	4844	0.7006567078
YMR098C	4845	1.0602557657
YMR099C	4846	0.7813740472
YMR100W	4847	1.0143028280
YMR101C	4848	0.9448240264
YMR102C	4849	0.9117724396
YMR103C	4850	0.9683859259
YMR104C	4851	0.9674573347
YMR105C	4852	1.0293490860
YMR105W-A	4853	0.8848987215
YMR106C	4854	0.9699742965
YMR107W	4855	0.8163261566
YMR108W	4856	0.9591567693
YMR109W	4857	0.9417484284
YMR110C	4858	0.9829875924
YMR111C	4859	0.9192207360
YMR112C	4860	0.9629496583
YMR113W	4861	0.8997650253
YMR114C	4862	1.1214899257
YMR115W	4863	0.8909057404
YMR116C	4864	0.5876206479
YMR117C	4865	0.7222853694
YMR118C	4866	1.0749167935
YMR119W	4867	1.3188553909
YMR119W-A	4868	0.8177279462
YMR120C	4869	0.9347295984
YMR121C	4870	0.5178043057
YMR122C	4871	0.8290868344
YMR122W-A	4872	1.8138111888
YMR123W	4873	1.9178362204
YMR124W	4874	0.7794616549
YMR125W	4875	0.8804845162
YMR126C	4876	1.3272403516
YMR127C	4877	0.9329939356
YMR128W	4878	1.0005230687
YMR129W	4879	0.8192342039
YMR130W	4880	0.9692380175
YMR131C	4881	0.7725764947
YMR132C	4882	0.8728107084
YMR133W	4883	0.8705957985
YMR134W	4884	1.0421355582
YMR135C	4885	0.8958230318
YMR135W-A	4886	1.1259712741
YMR136W	4887	0.8276829939
YMR137C	4888	0.9267338424
YMR138W	4889	0.8820997653
YMR139W	4890	0.9272049504
YMR140W	4891	1.1456827385
YMR141C	4892	1.1057257401
YMR142C	4893	0.8020962651
YMR141W-A	4894	1.3125970568
YMR143W	4895	1.1341681250
YMR144W	4896	0.9422318656
YMR145C	4897	0.9900553449
YMR146C	4898	0.7954930441
YMR147W	4899	0.9961634699
YMR148W	4900	1.3381428866
YMR149W	4901	1.1141697880
YMR150C	4902	0.9620418213
YMR151W	4903	1.2655504199
YMR152W	4904	0.9398277667
YMR153W	4905	1.0512075776
YMR153C-A	4906	1.4612449357
YMR154C	4907	0.9037997650
YMR155W	4908	1.3794386169
YMR156C	4909	1.0775346234
YMR157C	4910	1.2669402704
YMR158W	4911	0.6805252352
YMR158C-A	4912	1.1253306878
YMR158W-B	4913	0.6653908014
YMR159C	4914	1.6574717078
YMR160W	4915	1.0259101319
YMR161W	4916	1.5532453125
YMR162C	4917	1.1952486538
YMR163C	4918	0.8555837519
YMR164C	4919	1.1161174882
YMR165C	4920	0.9946041591
YMR166C	4921	1.2832439418
YMR167W	4922	0.7906645057
YMR168C	4923	0.8659848253
YMR169C	4924	0.8957371206
YMR170C	4925	0.9824061326
YMR171C	4926	1.0671837732
YMR172W	4927	0.9238217031
YMR172C-A	4928	0.8915070565
YMR173W	4929	0.6647333620
YMR173W-A	4930	0.8059867634
YMR174C	4931	1.1773853221
YMR175W	4932	1.2396674877
YMR175W-A	4933	0.6863622545
YMR176W	4934	0.8674116449
YMR177W	4935	1.4915808732
YMR178W	4936	0.9052276115
YMR179W	4937	0.8782146514
YMR180C	4938	0.9624972100
YMR181C	4939	0.6698061744
YMR182C	4940	0.5385922396
YMR182W-A	4941	0.5463085063
YMR183C	4942	1.0517998047
YMR184W	4943	0.8959542411
YMR185W	4944	1.1116437346
YMR186W	4945	0.9736332595
YMR187C	4946	0.9543220255
YMR188C	4947	0.6406173914
YMR189W	4948	0.8410620551
YMR190C	4949	0.9088477305
YMR191W	4950	0.7026381079
YMR192W	4951	1.0278784434
YMR193W	4952	0.7926167503
YMR193C-A	4953	0.9061873687
YMR194W	4954	0.7226981342
YMR194C-B	4955	0.7678419620
YMR194C-A	4956	0.6131948996
YMR195W	4957	0.8184523810
YMR196W	4958	0.9125018355
YMR197C	4959	1.1774914740
YMR198W	4960	0.7700263979
YMR199W	4961	0.9555802874
YMR200W	4962	1.3264998902
YMR201C	4963	0.9716307948
YMR202W	4964	0.9954954955
YMR203W	4965	0.7456692439
YMR204C	4966	1.0812674239
YMR205C	4967	1.0134235630
YMR206W	4968	0.9488385998
YMR207C	4969	0.9252679836
YMR208W	4970	0.9694342493
YMR209C	4971	0.6883498490
YMR210W	4972	0.9755260788
YMR211W	4973	0.9020402203
YMR212C	4974	0.9222419771
YMR213W	4975	1.0547351583
YMR214W	4976	1.0790451526
YMR215W	4977	1.0031959406
YMR216C	4978	1.1660275537
YMR217W	4979	0.7911678547
YMR218C	4980	0.8136273491
YMR219W	4981	0.9924098674
YMR220W	4982	1.0130911963
YMR221C	4983	1.3098679713
YMR222C	4984	1.1783267303
YMR223W	4985	0.9475466752
YMR224C	4986	0.9533081307
YMR225C	4987	1.0593790752
YMR226C	4988	0.8118230506
YMR227C	4989	1.0334651917
YMR228W	4990	0.8747813253
YMR229C	4991	0.9433651979
YMR230W	4992	1.0138031087
YMR230W-A	4993	0.8920611379
YMR231W	4994	0.9443592619
YMR232W	4995	0.8437657088
YMR233W	4996	1.1532158395
YMR234W	4997	0.8223761157
YMR235C	4998	0.7862696547
YMR236W	4999	0.9555257421
YMR237W	5000	0.7524017687
YMR238W	5001	1.3006136128
YMR239C	5002	0.9576593996
YMR240C	5003	0.9913523552
YMR241W	5004	1.1682881582
YMR242C	5005	0.8130907294
YMR242W-A	5006	0.7054087887
YMR243C	5007	1.4478337106
YMR244W	5008	1.0636880619
YMR244C-A	5009	1.1765235078
YMR245W	5010	1.0695172551
YMR246W	5011	1.0354386189
YMR247C	5012	0.9554110254
YMR247W-A	5013	1.2931236973
YMR250W	5014	1.0642207132
